Fri Dec  8 00:08:15 2023 Epoch 123, lr: 0.0000338, val loss: 1.86909, acc: 67.32178
Fri Dec  8 00:08:22 2023 Epoch 124, lr: 0.0000331, val loss: 1.86683, acc: 67.30957
Fri Dec  8 00:08:29 2023 Epoch 125, lr: 0.0000323, val loss: 1.85702, acc: 67.66357
Fri Dec  8 00:08:36 2023 Epoch 126, lr: 0.0000316, val loss: 1.85863, acc: 67.94434
Fri Dec  8 00:08:43 2023 Epoch 127, lr: 0.0000309, val loss: 1.85578, acc: 67.78564
Fri Dec  8 00:08:49 2023 Epoch 128, lr: 0.0000301, val loss: 1.85936, acc: 67.90771
Fri Dec  8 00:08:56 2023 Epoch 129, lr: 0.0000294, val loss: 1.85805, acc: 67.95654
Fri Dec  8 00:09:03 2023 Epoch 130, lr: 0.0000287, val loss: 1.85520, acc: 67.76123
Fri Dec  8 00:09:10 2023 Epoch 131, lr: 0.0000280, val loss: 1.85357, acc: 67.62695
Fri Dec  8 00:09:17 2023 Epoch 132, lr: 0.0000273, val loss: 1.84786, acc: 68.06641
Fri Dec  8 00:09:24 2023 Epoch 133, lr: 0.0000266, val loss: 1.84897, acc: 68.09082
Fri Dec  8 00:09:31 2023 Epoch 134, lr: 0.0000259, val loss: 1.84560, acc: 68.13965
Fri Dec  8 00:09:38 2023 Epoch 135, lr: 0.0000252, val loss: 1.84878, acc: 67.72461
Fri Dec  8 00:09:45 2023 Epoch 136, lr: 0.0000245, val loss: 1.84592, acc: 68.23730
Fri Dec  8 00:09:51 2023 Epoch 137, lr: 0.0000239, val loss: 1.84442, acc: 68.04199
Fri Dec  8 00:09:58 2023 Epoch 138, lr: 0.0000232, val loss: 1.84598, acc: 67.91992
Fri Dec  8 00:10:04 2023 Epoch 139, lr: 0.0000225, val loss: 1.84592, acc: 67.79785
Fri Dec  8 00:10:11 2023 Epoch 140, lr: 0.0000219, val loss: 1.84152, acc: 68.15186
Fri Dec  8 00:10:18 2023 Epoch 141, lr: 0.0000212, val loss: 1.84103, acc: 68.05420
Fri Dec  8 00:10:24 2023 Epoch 142, lr: 0.0000206, val loss: 1.84215, acc: 68.05420
Fri Dec  8 00:10:31 2023 Epoch 143, lr: 0.0000200, val loss: 1.84377, acc: 68.00537
Fri Dec  8 00:10:37 2023 Epoch 144, lr: 0.0000194, val loss: 1.84100, acc: 68.16406
Fri Dec  8 00:10:44 2023 Epoch 145, lr: 0.0000187, val loss: 1.83768, acc: 68.09082
Fri Dec  8 00:10:51 2023 Epoch 146, lr: 0.0000181, val loss: 1.83697, acc: 68.06641
Fri Dec  8 00:10:57 2023 Epoch 147, lr: 0.0000175, val loss: 1.83602, acc: 68.28613
Fri Dec  8 00:11:04 2023 Epoch 148, lr: 0.0000169, val loss: 1.83609, acc: 68.17627
